game_id,treatment,cohort_id,round,player1_id,player2_id,player1_choice,player2_choice,player1_payout,player2_payout
140,0.6,1,35,229,290,B,B,12,12
141,0.6,1,36,224,198,B,R,42,0
142,0.6,1,36,229,290,B,B,12,12
143,0.6,1,36,280,190,B,B,12,12
144,0.6,1,36,138,109,B,B,12,12
145,0.6,1,37,198,138,R,B,0,42
146,0.6,1,37,224,190,R,R,45,45
147,0.6,1,37,229,280,R,B,0,42
148,0.6,1,37,109,290,B,B,12,12
149,0.6,1,38,280,138,B,R,42,0
150,0.6,1,38,109,224,B,R,42,0
151,0.6,1,38,229,290,B,B,12,12
152,0.6,1,38,198,190,R,R,45,45
153,0.6,1,39,198,138,R,R,45,45
154,0.6,1,39,224,280,B,B,12,12
155,0.6,1,39,190,229,R,B,0,42
156,0.6,1,39,290,109,B,R,42,0
157,0.6,1,40,280,190,B,B,12,12
158,0.6,1,40,229,138,R,R,45,45
159,0.6,1,40,109,198,B,R,42,0
160,0.6,1,40,290,224,R,R,45,45
161,0.6,1,41,138,229,B,R,42,0
162,0.6,1,41,280,224,B,R,42,0
163,0.6,1,41,190,109,B,B,12,12
164,0.6,1,41,198,290,R,R,45,45
165,0.6,1,42,280,109,B,R,42,0
166,0.6,1,42,198,190,R,B,0,42
167,0.6,1,42,138,229,R,R,45,45
168,0.6,1,42,290,224,R,B,0,42
169,0.6,1,43,280,190,B,B,12,12
170,0.6,1,43,138,229,B,R,42,0
171,0.6,1,43,109,290,B,R,42,0
172,0.6,1,43,198,224,R,B,0,42
173,0.6,1,44,280,190,B,B,12,12
174,0.6,1,44,229,290,R,B,0,42
175,0.6,1,44,109,198,B,R,42,0
176,0.6,1,44,224,138,B,R,42,0
177,0.6,1,45,138,280,B,B,12,12
178,0.6,1,45,198,224,R,B,0,42
179,0.6,1,45,229,109,B,B,12,12
180,0.6,1,45,190,290,B,B,12,12
181,0.6,1,46,109,229,R,R,45,45
182,0.6,1,46,224,290,B,B,12,12
183,0.6,1,46,280,138,B,B,12,12
184,0.6,1,46,198,190,R,B,0,42
185,0.6,1,47,190,224,B,R,42,0
186,0.6,1,47,229,290,R,B,0,42
187,0.6,1,47,138,280,R,B,0,42
188,0.6,1,47,198,109,R,R,45,45
189,0.6,1,48,224,280,B,B,12,12
190,0.6,1,48,138,109,B,R,42,0
191,0.6,1,48,290,198,B,R,42,0
192,0.6,1,48,229,190,B,B,12,12
193,0.6,1,49,290,109,B,B,12,12
194,0.6,1,49,224,280,R,B,0,42
195,0.6,1,49,138,198,R,B,0,42
196,0.6,1,49,190,229,B,R,42,0
197,0.6,1,50,198,190,B,B,12,12
198,0.6,1,50,138,109,B,R,42,0
199,0.6,1,50,290,224,B,B,12,12
200,0.6,1,50,280,229,B,B,12,12
201,0.6,1,51,290,280,B,B,12,12
202,0.6,1,51,190,198,B,R,42,0
203,0.6,1,51,109,138,B,R,42,0
204,0.6,1,51,229,224,R,R,45,45
205,0.6,1,52,290,109,B,R,42,0
206,0.6,1,52,198,280,B,B,12,12
207,0.6,1,52,229,138,R,B,0,42
208,0.6,1,52,190,224,B,R,42,0
209,0.6,1,53,109,190,B,B,12,12
210,0.6,1,53,198,280,R,B,0,42
211,0.6,1,53,290,138,B,R,42,0
212,0.6,1,53,224,229,B,B,12,12
213,0.6,1,54,198,290,B,B,12,12
214,0.6,1,54,229,280,R,B,0,42
215,0.6,1,54,138,190,B,B,12,12
216,0.6,1,54,224,109,R,R,45,45
217,0.6,1,55,224,229,R,B,0,42
218,0.6,1,55,290,109,B,B,12,12
219,0.6,1,55,190,280,B,B,12,12
220,0.6,1,55,198,138,R,B,0,42
221,0.6,1,56,290,109,B,R,42,0
222,0.6,1,56,198,224,B,B,12,12
223,0.6,1,56,280,138,B,R,42,0
224,0.6,1,56,190,229,B,R,42,0
225,0.6,1,57,224,280,R,B,0,42
226,0.6,1,57,190,229,R,B,0,42
227,0.6,1,57,138,109,B,B,12,12
228,0.6,1,57,198,290,R,R,45,45
229,0.6,1,58,198,190,R,R,45,45
230,0.6,1,58,280,290,B,R,42,0
231,0.6,1,58,109,224,R,B,0,42
232,0.6,1,58,229,138,B,B,12,12
233,0.6,1,59,229,290,R,B,0,42
234,0.6,1,59,109,138,B,B,12,12
235,0.6,1,59,190,224,R,R,45,45
236,0.6,1,59,198,280,R,B,0,42
237,0.6,1,60,138,280,B,B,12,12
238,0.6,1,60,109,190,R,B,0,42
239,0.6,1,60,224,290,B,B,12,12
240,0.6,1,60,229,198,R,B,0,42
241,0.6,1,61,224,138,R,B,0,42
242,0.6,1,61,290,190,B,B,12,12
243,0.6,1,61,198,109,B,B,12,12
244,0.6,1,61,280,229,R,R,45,45
245,0.6,1,62,198,138,R,R,45,45
246,0.6,1,62,190,290,R,R,45,45
247,0.6,1,62,224,280,B,B,12,12
248,0.6,1,62,109,229,R,B,0,42
249,0.6,1,63,290,138,B,R,42,0
250,0.6,1,63,198,109,R,B,0,42
251,0.6,1,63,224,280,R,B,0,42
252,0.6,1,63,190,229,B,R,42,0
253,0.6,1,64,109,190,B,B,12,12
254,0.6,1,64,229,290,R,B,0,42
255,0.6,1,64,280,224,B,B,12,12
256,0.6,1,64,138,198,R,B,0,42
257,0.6,1,65,109,280,R,B,0,42
258,0.6,1,65,229,190,B,B,12,12
259,0.6,1,65,224,290,R,B,0,42
260,0.6,1,65,138,198,R,B,0,42
261,0.6,1,66,109,138,B,R,42,0
262,0.6,1,66,290,229,B,R,42,0
263,0.6,1,66,280,224,B,B,12,12
264,0.6,1,66,198,190,B,B,12,12
265,0.6,1,67,280,109,B,B,12,12
266,0.6,1,67,198,290,R,B,0,42
267,0.6,1,67,224,190,R,B,0,42
268,0.6,1,67,138,229,R,B,0,42
269,0.6,1,68,280,224,B,B,12,12
270,0.6,1,68,138,109,R,R,45,45
271,0.6,1,68,229,198,R,B,0,42
272,0.6,1,68,290,190,B,R,42,0
273,0.6,1,69,198,224,B,R,42,0
274,0.6,1,69,290,229,B,B,12,12
275,0.6,1,69,138,190,R,B,0,42
276,0.6,1,69,280,109,B,B,12,12
277,0.6,1,70,198,190,B,R,42,0
278,0.6,1,70,229,280,R,B,0,42
279,0.6,1,70,138,109,R,R,45,45
280,0.6,1,70,290,224,R,B,0,42
281,0.6,1,71,280,198,B,B,12,12
282,0.6,1,71,224,190,R,B,0,42
283,0.6,1,71,138,109,R,B,0,42
284,0.6,1,71,229,290,B,B,12,12
285,0.6,1,72,138,109,R,R,45,45
286,0.6,1,72,198,190,R,R,45,45
287,0.6,1,72,290,224,R,B,0,42
288,0.6,1,72,229,280,R,B,0,42
289,0.6,1,73,290,224,B,R,42,0
290,0.6,1,73,198,280,R,B,0,42
291,0.6,1,73,109,138,B,R,42,0
292,0.6,1,73,229,190,B,R,42,0
293,0.6,1,74,109,224,R,B,0,42
294,0.6,1,74,190,229,B,B,12,12
295,0.6,1,74,280,290,B,B,12,12
296,0.6,1,74,138,198,R,B,0,42
297,0.6,1,75,280,198,B,B,12,12
298,0.6,1,75,190,224,B,R,42,0
299,0.6,1,75,138,109,R,B,0,42
300,0.6,1,75,229,290,R,R,45,45
301,0.6,2,1,110,115,R,R,45,45
302,0.6,2,1,191,210,B,R,42,0
303,0.6,2,1,228,188,B,B,12,12
304,0.6,2,1,156,128,R,B,0,42
305,0.6,2,2,228,188,B,B,12,12
306,0.6,2,2,128,210,R,B,0,42
307,0.6,2,2,110,115,R,R,45,45
308,0.6,2,2,156,191,B,R,42,0
309,0.6,2,3,188,228,B,B,12,12
310,0.6,2,3,210,115,R,R,45,45
311,0.6,2,3,191,128,B,B,12,12
312,0.6,2,3,110,156,B,R,42,0
313,0.6,2,4,115,188,R,B,0,42
314,0.6,2,4,156,128,B,B,12,12
315,0.6,2,4,191,110,R,B,0,42
316,0.6,2,4,210,228,R,R,45,45
317,0.6,2,5,191,110,B,B,12,12
318,0.6,2,5,228,156,B,R,42,0
319,0.6,2,5,128,188,B,B,12,12
320,0.6,2,5,115,210,B,R,42,0
321,0.6,2,6,188,191,B,B,12,12
322,0.6,2,6,156,115,R,B,0,42
323,0.6,2,6,228,110,R,R,45,45
324,0.6,2,6,128,210,B,B,12,12
325,0.6,2,7,115,156,B,B,12,12
326,0.6,2,7,110,191,R,B,0,42
327,0.6,2,7,210,128,R,B,0,42
328,0.6,2,7,228,188,B,B,12,12
329,0.6,2,8,210,228,B,R,42,0
330,0.6,2,8,115,110,B,B,12,12
331,0.6,2,8,188,128,B,B,12,12
332,0.6,2,8,191,156,B,R,42,0
333,0.6,2,9,191,210,B,B,12,12
334,0.6,2,9,115,110,B,B,12,12
335,0.6,2,9,228,188,B,B,12,12
336,0.6,2,9,128,156,B,R,42,0
337,0.6,2,10,188,191,B,B,12,12
338,0.6,2,10,210,128,R,B,0,42
339,0.6,2,10,228,115,R,B,0,42
340,0.6,2,10,110,156,B,B,12,12
341,0.6,2,11,228,128,B,B,12,12
342,0.6,2,11,210,110,B,B,12,12
343,0.6,2,11,156,191,R,B,0,42
344,0.6,2,11,188,115,B,R,42,0
345,0.6,2,12,228,210,R,R,45,45
346,0.6,2,12,191,128,B,B,12,12
347,0.6,2,12,110,115,B,B,12,12
348,0.6,2,12,188,156,B,R,42,0
349,0.6,2,13,191,110,B,B,12,12
350,0.6,2,13,128,228,B,R,42,0
351,0.6,2,13,188,115,B,B,12,12
352,0.6,2,13,156,210,B,R,42,0
353,0.6,2,14,128,228,B,B,12,12
354,0.6,2,14,188,115,B,B,12,12
355,0.6,2,14,110,210,B,B,12,12
356,0.6,2,14,191,156,B,R,42,0
357,0.6,2,15,188,210,B,R,42,0
358,0.6,2,15,128,191,B,B,12,12
359,0.6,2,15,156,110,R,B,0,42
360,0.6,2,15,115,228,B,R,42,0
361,0.6,2,16,115,156,R,B,0,42
362,0.6,2,16,191,128,B,B,12,12
363,0.6,2,16,210,188,B,B,12,12
364,0.6,2,16,228,110,B,R,42,0
365,0.6,2,17,228,156,B,R,42,0
366,0.6,2,17,210,115,R,B,0,42
367,0.6,2,17,128,188,B,B,12,12
368,0.6,2,17,191,110,B,B,12,12
369,0.6,2,18,128,188,B,B,12,12
370,0.6,2,18,156,115,B,R,42,0
371,0.6,2,18,191,210,B,B,12,12
372,0.6,2,18,110,228,B,B,12,12
373,0.6,2,19,110,191,B,B,12,12
374,0.6,2,19,228,156,R,B,0,42
375,0.6,2,19,188,115,B,B,12,12
376,0.6,2,19,210,128,R,B,0,42
377,0.6,2,20,191,110,B,B,12,12
378,0.6,2,20,115,228,R,R,45,45
379,0.6,2,20,156,210,B,B,12,12
380,0.6,2,20,128,188,R,B,0,42
381,0.6,2,21,156,210,R,R,45,45
382,0.6,2,21,128,110,B,B,12,12
383,0.6,2,21,191,228,B,B,12,12
384,0.6,2,21,188,115,R,B,0,42
385,0.6,2,22,188,228,R,R,45,45
386,0.6,2,22,128,210,B,R,42,0
387,0.6,2,22,110,156,B,B,12,12
388,0.6,2,22,115,191,R,B,0,42
389,0.6,2,23,110,156,B,R,42,0
390,0.6,2,23,191,128,B,R,42,0
391,0.6,2,23,210,115,B,B,12,12
392,0.6,2,23,188,228,R,B,0,42
393,0.6,2,24,156,110,R,R,45,45
394,0.6,2,24,115,191,R,B,0,42
395,0.6,2,24,228,210,R,R,45,45
396,0.6,2,24,188,128,R,B,0,42
397,0.6,2,25,210,156,R,B,0,42
398,0.6,2,25,188,228,R,B,0,42
399,0.6,2,25,128,191,B,B,12,12
400,0.6,2,25,110,115,R,B,0,42
401,0.6,2,26,115,210,R,B,0,42
402,0.6,2,26,110,228,B,R,42,0
403,0.6,2,26,188,128,R,B,0,42
404,0.6,2,26,191,156,B,B,12,12
405,0.6,2,27,115,191,B,R,42,0
406,0.6,2,27,110,188,B,R,42,0
407,0.6,2,27,210,228,B,B,12,12
408,0.6,2,27,156,128,R,B,0,42
409,0.6,2,28,188,228,R,R,45,45
410,0.6,2,28,210,156,R,R,45,45
411,0.6,2,28,110,115,B,R,42,0
412,0.6,2,28,128,191,B,B,12,12
413,0.6,2,29,210,156,R,B,0,42
414,0.6,2,29,110,128,B,B,12,12
415,0.6,2,29,188,228,R,B,0,42
416,0.6,2,29,191,115,B,B,12,12
417,0.6,2,30,191,128,B,B,12,12
418,0.6,2,30,110,156,R,B,0,42
419,0.6,2,30,228,188,R,R,45,45
420,0.6,2,30,210,115,B,R,42,0
421,0.6,2,31,110,156,B,B,12,12
422,0.6,2,31,188,228,R,B,0,42
423,0.6,2,31,115,128,B,B,12,12
424,0.6,2,31,191,210,B,B,12,12
425,0.6,2,32,210,156,R,R,45,45
426,0.6,2,32,191,188,B,R,42,0
427,0.6,2,32,110,228,R,R,45,45
428,0.6,2,32,128,115,B,R,42,0
429,0.6,2,33,191,156,R,R,45,45
430,0.6,2,33,115,210,B,R,42,0
431,0.6,2,33,110,128,B,R,42,0
432,0.6,2,33,228,188,B,R,42,0
433,0.6,2,34,110,156,R,B,0,42
434,0.6,2,34,128,228,B,R,42,0
435,0.6,2,34,188,191,R,R,45,45
436,0.6,2,34,115,210,R,B,0,42
437,0.6,2,35,115,188,B,R,42,0
438,0.6,2,35,210,156,B,B,12,12
439,0.6,2,35,128,228,B,B,12,12
440,0.6,2,35,191,110,R,B,0,42
441,0.6,2,36,110,115,R,R,45,45
442,0.6,2,36,228,128,R,B,0,42
443,0.6,2,36,210,156,B,R,42,0
444,0.6,2,36,191,188,B,R,42,0
445,0.6,2,37,191,128,R,B,0,42
446,0.6,2,37,156,210,R,B,0,42
447,0.6,2,37,110,188,R,R,45,45
448,0.6,2,37,115,228,B,B,12,12
449,0.6,2,38,156,191,B,B,12,12
450,0.6,2,38,110,188,R,R,45,45
451,0.6,2,38,210,115,B,R,42,0
452,0.6,2,38,228,128,R,B,0,42
453,0.6,2,39,115,128,B,B,12,12
454,0.6,2,39,156,191,R,R,45,45
455,0.6,2,39,110,228,B,B,12,12
456,0.6,2,39,188,210,R,B,0,42
457,0.6,2,40,156,115,R,R,45,45
458,0.6,2,40,110,188,R,R,45,45
459,0.6,2,40,210,128,B,B,12,12
460,0.6,2,40,191,228,R,R,45,45
461,0.6,2,41,191,128,R,B,0,42
462,0.6,2,41,228,188,B,R,42,0
463,0.6,2,41,210,110,B,B,12,12
464,0.6,2,41,156,115,R,B,0,42
465,0.6,2,42,128,156,B,B,12,12
466,0.6,2,42,188,228,R,R,45,45
467,0.6,2,42,191,210,B,B,12,12
468,0.6,2,42,110,115,R,R,45,45
469,0.6,2,43,228,128,B,B,12,12
470,0.6,2,43,191,115,R,B,0,42
471,0.6,2,43,110,188,B,R,42,0
472,0.6,2,43,210,156,B,R,42,0
473,0.6,2,44,188,115,R,R,45,45
474,0.6,2,44,156,210,B,B,12,12
475,0.6,2,44,110,128,B,B,12,12
476,0.6,2,44,228,191,R,B,0,42
477,0.6,2,45,191,188,B,R,42,0
478,0.6,2,45,228,156,B,R,42,0
479,0.6,2,45,115,128,B,B,12,12
480,0.6,2,45,110,210,R,B,0,42
481,0.6,2,46,210,228,B,R,42,0
482,0.6,2,46,128,110,B,B,12,12
483,0.6,2,46,191,188,B,R,42,0
484,0.6,2,46,115,156,R,B,0,42
485,0.6,2,47,188,115,R,B,0,42
486,0.6,2,47,191,128,B,B,12,12
487,0.6,2,47,110,228,R,B,0,42
488,0.6,2,47,156,210,R,B,0,42
489,0.6,2,48,115,110,R,B,0,42
490,0.6,2,48,128,156,B,B,12,12
491,0.6,2,48,191,228,R,R,45,45
492,0.6,2,48,210,188,B,R,42,0
493,0.6,2,49,115,110,B,B,12,12
494,0.6,2,49,191,210,R,B,0,42
495,0.6,2,49,156,188,R,R,45,45
496,0.6,2,49,128,228,B,R,42,0
497,0.6,2,50,188,156,R,R,45,45
498,0.6,2,50,191,115,B,R,42,0
499,0.6,2,50,128,228,B,B,12,12
500,0.6,2,50,110,210,R,B,0,42
501,0.6,2,51,156,228,R,R,45,45
502,0.6,2,51,188,210,R,B,0,42
503,0.6,2,51,128,110,B,B,12,12
504,0.6,2,51,115,191,B,B,12,12
505,0.6,2,52,128,115,B,R,42,0
506,0.6,2,52,228,188,R,R,45,45
507,0.6,2,52,191,156,R,R,45,45
508,0.6,2,52,110,210,R,B,0,42
509,0.6,2,53,128,156,R,R,45,45
510,0.6,2,53,228,191,R,R,45,45
511,0.6,2,53,188,210,R,B,0,42
512,0.6,2,53,115,110,B,B,12,12
513,0.6,2,54,115,128,R,R,45,45
514,0.6,2,54,191,188,R,R,45,45
515,0.6,2,54,210,110,B,R,42,0
516,0.6,2,54,228,156,B,R,42,0
517,0.6,2,55,110,128,B,R,42,0
518,0.6,2,55,210,156,B,R,42,0
519,0.6,2,55,191,115,R,B,0,42
520,0.6,2,55,228,188,R,R,45,45
521,0.6,2,56,128,110,B,B,12,12
522,0.6,2,56,191,188,B,B,12,12
523,0.6,2,56,156,228,B,B,12,12
524,0.6,2,56,115,210,R,B,0,42
525,0.6,2,57,188,191,R,B,0,42
526,0.6,2,57,156,110,B,R,42,0
527,0.6,2,57,210,115,B,B,12,12
528,0.6,2,57,128,228,B,R,42,0
529,0.6,2,58,115,188,R,R,45,45
530,0.6,2,58,191,128,B,R,42,0
531,0.6,2,58,228,210,R,B,0,42
532,0.6,2,58,110,156,B,B,12,12
533,0.6,2,59,210,115,B,B,12,12
534,0.6,2,59,191,128,B,B,12,12
535,0.6,2,59,228,110,R,R,45,45
536,0.6,2,59,156,188,B,B,12,12
537,0.6,2,60,210,188,B,R,42,0
538,0.6,2,60,156,191,B,B,12,12
539,0.6,2,60,228,115,B,R,42,0
540,0.6,2,60,110,128,R,B,0,42
541,0.6,2,61,128,188,R,R,45,45
542,0.6,2,61,228,110,R,B,0,42
543,0.6,2,61,191,210,B,B,12,12
544,0.6,2,61,115,156,B,B,12,12
545,0.6,2,62,156,228,B,R,42,0
546,0.6,2,62,191,110,B,B,12,12
547,0.6,2,62,210,115,B,R,42,0
548,0.6,2,62,188,128,B,R,42,0
549,0.6,2,63,188,156,R,R,45,45
550,0.6,2,63,110,228,R,R,45,45
551,0.6,2,63,210,128,B,B,12,12
552,0.6,2,63,191,115,B,B,12,12
553,0.6,2,64,228,115,B,R,42,0
554,0.6,2,64,191,188,B,B,12,12
555,0.6,2,64,128,110,B,R,42,0
556,0.6,2,64,156,210,R,B,0,42
557,0.6,2,65,188,128,R,B,0,42
558,0.6,2,65,191,210,B,B,12,12
559,0.6,2,65,156,115,B,B,12,12
560,0.6,2,65,110,228,B,B,12,12
561,0.6,2,66,128,191,B,B,12,12
562,0.6,2,66,115,156,R,R,45,45
563,0.6,2,66,210,228,B,R,42,0
564,0.6,2,66,188,110,B,R,42,0
565,0.6,2,67,110,228,B,B,12,12
566,0.6,2,67,210,191,B,B,12,12
567,0.6,2,67,115,188,B,B,12,12
568,0.6,2,67,128,156,B,R,42,0
569,0.6,2,68,156,115,B,R,42,0
570,0.6,2,68,188,128,R,B,0,42
571,0.6,2,68,110,191,R,B,0,42
572,0.6,2,68,228,210,R,B,0,42
573,0.6,2,69,188,228,B,B,12,12
574,0.6,2,69,156,110,B,B,12,12
575,0.6,2,69,210,128,B,B,12,12
576,0.6,2,69,191,115,B,B,12,12
577,0.6,2,70,188,128,R,B,0,42
578,0.6,2,70,228,210,R,B,0,42
579,0.6,2,70,156,191,R,B,0,42
580,0.6,2,70,110,115,R,R,45,45
581,0.6,2,71,110,188,R,B,0,42
582,0.6,2,71,191,128,R,B,0,42
583,0.6,2,71,115,228,B,B,12,12
584,0.6,2,71,156,210,B,B,12,12
585,0.6,2,72,156,110,R,B,0,42
586,0.6,2,72,228,210,R,B,0,42
587,0.6,2,72,191,115,B,R,42,0
588,0.6,2,72,128,188,B,R,42,0
589,0.6,2,73,228,210,R,B,0,42
590,0.6,2,73,191,128,B,B,12,12
591,0.6,2,73,115,188,B,B,12,12
592,0.6,2,73,156,110,B,B,12,12
593,0.6,2,74,188,115,R,R,45,45
594,0.6,2,74,156,191,R,B,0,42
595,0.6,2,74,128,228,B,R,42,0
596,0.6,2,74,110,210,R,B,0,42
597,0.6,2,75,191,110,B,B,12,12
598,0.6,2,75,128,188,B,R,42,0
599,0.6,2,75,228,210,R,B,0,42
600,0.6,2,75,115,156,B,B,12,12
601,0.6,3,1,226,148,B,B,12,12
602,0.6,3,1,134,150,B,R,42,0
603,0.6,3,1,175,245,B,B,12,12
604,0.6,3,1,195,221,B,B,12,12
605,0.6,3,2,245,195,B,R,42,0
606,0.6,3,2,150,226,B,B,12,12
607,0.6,3,2,148,175,B,B,12,12
608,0.6,3,2,221,134,R,B,0,42
609,0.6,3,3,226,221,B,B,12,12
610,0.6,3,3,245,195,B,B,12,12
611,0.6,3,3,175,150,B,R,42,0
612,0.6,3,3,148,134,B,B,12,12
613,0.6,3,4,134,221,B,B,12,12
614,0.6,3,4,150,195,B,B,12,12
615,0.6,3,4,175,148,B,B,12,12
616,0.6,3,4,226,245,B,B,12,12
617,0.6,3,5,134,175,B,B,12,12
618,0.6,3,5,195,148,B,B,12,12
619,0.6,3,5,221,150,B,R,42,0
620,0.6,3,5,226,245,B,R,42,0
621,0.6,3,6,226,195,R,B,0,42
622,0.6,3,6,221,134,B,B,12,12
623,0.6,3,6,148,175,B,B,12,12
624,0.6,3,6,150,245,B,B,12,12
625,0.6,3,7,226,134,B,B,12,12
626,0.6,3,7,221,175,B,B,12,12
627,0.6,3,7,195,150,B,R,42,0
628,0.6,3,7,245,148,R,B,0,42
629,0.6,3,8,134,195,B,B,12,12
630,0.6,3,8,221,245,B,B,12,12
631,0.6,3,8,148,150,R,B,0,42
